id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,noAlphanumerics,negation_words,word_number,misspelled,extraversion,openness,agreeableness,conscientiousness,class
1429,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.130496323,0.563208103,0.035924874,0.146920323,0.123450331,95,0,91,4,0.619449089,0.556085048,0.516772463,0.466989891,5
1430,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.258990645,0.15490514,0.071864605,0.370333284,0.14390631,121,0,105,1,0.525331616,0.586069817,0.491500599,0.504777695,5
1431,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.416288912,0.075399809,0.016323086,0.142889857,0.349098325,64,11,60,1,0.597910428,0.521593671,0.577467661,0.484969129,5
1432,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.226631269,0.121434718,0.094118133,0.314136058,0.243679836,101,0,93,5,0.416666152,0.559275644,0.428042385,0.519548144,5
1433,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.285527706,0.182398081,0.167386383,0.329840004,0.034847833,44,0,42,1,0.565918208,0.445328878,0.48644512,0.552103487,5
1434,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.085669644,0.654328942,0.012300464,0.062269703,0.185431257,396,55,380,6,0.545561224,0.598808627,0.462253745,0.489433495,5
1435,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.485436857,0.197795346,0.070973411,0.187209412,0.058584977,117,11,115,1,0.579463342,0.496549511,0.463546532,0.499798023,5
1436,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.085087426,0.354299873,0.015820131,0.121312097,0.423480481,136,11,120,2,0.595274714,0.48475979,0.570804667,0.463900406,5
1437,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.047041006,0.58504802,0.037153609,0.11303322,0.217724144,49,0,48,0,0.584697539,0.516468309,0.475635668,0.477155692,5
1438,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.666895866,0.01830261,0.021460589,0.225639537,0.067701355,28,0,27,1,0.658164587,0.503527371,0.45082685,0.440376585,5
1439,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.115582943,0.567590773,0.037523121,0.209721878,0.069581315,194,44,189,6,0.517600426,0.491940079,0.502055861,0.529058492,5
1440,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.339369714,0.103763863,0.091529407,0.434370518,0.030966468,77,11,75,1,0.581288483,0.537530744,0.503757059,0.450688894,5
1441,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.578125775,0.107843168,0.058376275,0.194062024,0.061592724,106,0,105,0,0.569215977,0.576500571,0.440766309,0.453058605,5
1442,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.200337619,0.36954537,0.047124647,0.324178338,0.058814015,108,0,107,2,0.677121729,0.558415725,0.542257626,0.46443422,5
1443,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.560343564,0.113683216,0.049603481,0.21368292,0.062686771,107,0,105,2,0.661329725,0.521657603,0.575851378,0.500576043,5
1444,P+,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.083022863,0.519464493,0.032505818,0.203389198,0.161617622,48,0,47,1,0.60019157,0.473233199,0.533004272,0.498899796,5
1445,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.052610405,0.688815415,0.071370952,0.103202932,0.084000275,37,0,36,0,0.623410119,0.498492113,0.563529136,0.470903521,5
1446,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.029945571,0.68507725,0.040268969,0.084679693,0.160028547,392,77,380,6,0.498559034,0.478139877,0.483016356,0.594722762,5
1447,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.353513569,0.225444227,0.116238669,0.240524277,0.064279281,162,0,160,1,0.470740273,0.548920004,0.393293985,0.536194861,5
1448,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.181801111,0.29128471,0.041614406,0.23629126,0.249008507,53,0,52,1,0.416192623,0.490189001,0.517985382,0.548617152,5
1449,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.137951642,0.172574878,0.036165502,0.269867092,0.383440882,55,11,51,3,0.609407597,0.517250856,0.421438446,0.480878613,5
1450,P+,AGREEMENT,SUBJECTIVE,95,NONIRONIC,0.304169863,0.219566494,0.043576248,0.302224159,0.130463257,37,0,36,0,0.628526748,0.554755721,0.624701058,0.48322706,5
1451,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.079123296,0.34716633,0.16799444,0.33713764,0.068578348,295,0,178,4,0.637330516,0.685042703,0.462818532,0.415356243,5
1452,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.141785592,0.192238957,0.055094462,0.308343261,0.302537739,28,0,27,0,0.634597975,0.52852911,0.536909954,0.453392181,5
1453,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.115443654,0.536530972,0.022994494,0.100426286,0.224604636,178,0,176,2,0.661165775,0.581731289,0.620010902,0.417456122,5
1454,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.094748095,0.163154617,0.354149133,0.182021856,0.205926239,42,0,40,0,0.564570169,0.550613999,0.605556121,0.504907677,5
1455,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.037930828,0.734772444,0.081444435,0.06291151,0.082940765,89,11,85,1,0.656327451,0.547582587,0.635196718,0.467075557,5
1456,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.040898155,0.649761021,0.053659774,0.071009904,0.184671134,64,22,59,1,0.653711542,0.594714124,0.551223242,0.431087277,5
1457,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.175063878,0.470063567,0.080337375,0.167958215,0.106576949,208,55,197,4,0.492754328,0.575457406,0.466313959,0.515484896,5
1458,P,AGREEMENT,SUBJECTIVE,87,IRONIC,0.143122464,0.302452147,0.255846798,0.285590649,0.012987921,79,0,78,0,0.594307843,0.542140882,0.608816497,0.477300471,5
1459,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.374417543,0.157221869,0.051799126,0.351273358,0.065288134,78,0,74,1,0.557414062,0.492106383,0.492207538,0.488555129,5
1460,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.053807501,0.665843368,0.041668255,0.138429314,0.10025157,76,0,75,1,0.47382174,0.582500373,0.52009224,0.48630957,5
1461,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.244586155,0.410871506,0.107341059,0.185644805,0.051556453,49,0,48,0,0.573194906,0.549184142,0.568554405,0.442147367,5
1462,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.486210763,0.184758246,0.048230294,0.147620142,0.133180544,199,0,197,6,0.683069477,0.501685291,0.617506169,0.47572155,5
1463,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.156927243,0.522584736,0.058423772,0.176472843,0.085591435,105,0,102,0,0.608395851,0.594041811,0.617308147,0.438919332,5
1464,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.353914857,0.20483923,0.06929218,0.296776652,0.075177096,120,0,117,0,0.540062155,0.474745111,0.512434082,0.511929451,5
1465,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.35756129,0.267660439,0.117885746,0.195270449,0.061622079,157,11,155,1,0.513991668,0.531051438,0.444093847,0.516918548,5
1466,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.183286145,0.303684264,0.119955152,0.207532778,0.185541689,64,11,59,2,0.585963125,0.575879638,0.65410739,0.499384113,5
1467,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.243753716,0.065091699,0.303798944,0.366442084,0.020913597,48,0,47,0,0.441236436,0.51774262,0.492010113,0.550691178,5
1468,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.306021661,0.25930649,0.022667957,0.16582723,0.24617663,54,0,53,0,0.519666563,0.516422215,0.518381731,0.482761049,5
1469,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.180126876,0.176163167,0.059178475,0.484701276,0.099830218,167,0,166,2,0.545737437,0.596675285,0.530844668,0.471853463,5
1470,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.056585107,0.458789468,0.054309797,0.157952175,0.272363454,53,22,50,2,0.61442166,0.574589349,0.665058898,0.47292456,5
1471,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.240767419,0.169562414,0.107397765,0.355936348,0.126335993,82,0,81,0,0.497734492,0.52123544,0.451977741,0.51380957,5
1472,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.118070304,0.162486136,0.048359729,0.452791989,0.218291849,82,0,81,1,0.569725036,0.552595341,0.592058046,0.482361398,5
1473,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.227165908,0.28236866,0.143514767,0.307227671,0.039722983,90,11,87,1,0.627360357,0.552056606,0.619141687,0.463163862,5
1474,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.413063645,0.074113183,0.137464404,0.34498927,0.030369516,70,0,68,1,0.510579354,0.610319594,0.452201098,0.48399925,5
1475,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.027683582,0.543178737,0.012257058,0.072452947,0.344427705,30,0,29,1,0.532770991,0.514460229,0.620800559,0.483337474,5
1476,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.041068017,0.728653073,0.030754555,0.080953494,0.118570812,133,11,130,4,0.663321047,0.530022284,0.494054157,0.429884384,5
1477,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.145068228,0.225746676,0.054606169,0.288552076,0.286026835,63,0,62,1,0.537872024,0.53486586,0.537068853,0.489101555,5
1478,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.202938408,0.109350845,0.030938894,0.378329396,0.278442442,75,22,72,1,0.579354898,0.507005858,0.545249583,0.510342416,5
1479,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.242630094,0.173376963,0.102871343,0.350724578,0.130397007,88,11,86,3,0.491761636,0.454308358,0.502920884,0.521878707,5
1480,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.60990715,0.145946085,0.027133226,0.1530229,0.063990615,164,11,160,2,0.562117655,0.509701297,0.416412209,0.461486098,5
1481,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.425917625,0.248089403,0.049580105,0.180612758,0.095800094,110,0,106,3,0.574741234,0.575221828,0.411241916,0.510825243,5
1482,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.40694201,0.262775719,0.05392677,0.223119825,0.053235672,383,33,371,7,0.443004405,0.44103343,0.58379365,0.54571076,5
1483,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.446932554,0.235191762,0.140633315,0.155245647,0.021996727,73,0,71,0,0.376137173,0.496403388,0.352868754,0.61885351,5
1484,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.676906824,0.103248663,0.064109199,0.142096937,0.013638329,114,0,113,2,0.508351823,0.567490333,0.363577157,0.506144268,5
1485,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.510985732,0.167246521,0.063297421,0.202895403,0.055574939,54,0,53,3,0.483371642,0.554975258,0.433511096,0.48789337,5
1486,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.022393767,0.77211839,0.038873672,0.071999148,0.094614975,28,0,27,2,0.542991912,0.495849428,0.461717975,0.518809056,5
1487,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.072466835,0.442510098,0.027816564,0.152779818,0.30442673,89,0,88,3,0.578387607,0.523163772,0.508945272,0.460339674,5
1488,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.334562361,0.227724537,0.186935276,0.179075807,0.071701951,46,0,45,2,0.504291824,0.612857729,0.317955641,0.508298458,5
1489,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.081606805,0.666200042,0.039129585,0.20637092,0.00669259,38,0,37,1,0.443240241,0.249171524,0.390263057,0.630418114,5
1490,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.544442713,0.109257631,0.072390646,0.261671543,0.012237447,98,0,97,3,0.495766881,0.454554632,0.493345768,0.51770614,5
1491,P+,AGREEMENT,SUBJECTIVE,88,IRONIC,0.209545672,0.344121069,0.05443022,0.303570747,0.088332258,30,0,29,0,0.491223778,0.46047836,0.463220624,0.524157335,5
1492,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.087635428,0.155596375,0.038115207,0.502057672,0.216595322,157,0,151,6,0.566651544,0.530079829,0.411288605,0.49133072,5
1493,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.19556722,0.54622215,0.077857934,0.132473961,0.047878679,46,0,45,1,0.558563525,0.518311097,0.494930574,0.485734639,5
1494,P+,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.020588776,0.655532062,0.02833546,0.082625844,0.212917835,128,11,121,3,0.435952304,0.302157001,0.477427717,0.652342437,5
1495,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.576221824,0.156800419,0.081881657,0.15207091,0.033025187,113,0,112,3,0.450900277,0.428468637,0.422723947,0.552034317,5
1496,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.42520985,0.147529468,0.033969343,0.21719712,0.176094204,88,0,86,1,0.441388259,0.559807359,0.420916107,0.514076389,5
1497,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.447547913,0.087302476,0.02763962,0.317772925,0.119736999,25,0,24,0,0.466894952,0.543892883,0.35184803,0.567648294,5
1498,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.43951714,0.329671144,0.022313949,0.168233857,0.040263921,49,0,43,0,0.526187264,0.531218459,0.482353504,0.442087195,5
1499,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.327000886,0.254214078,0.063107625,0.267715871,0.087961555,75,11,73,5,0.524090816,0.440863488,0.465408788,0.559721456,5
1500,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.153702259,0.357769072,0.099744111,0.293926328,0.094858244,42,0,40,1,0.56361006,0.453319994,0.426291581,0.528750923,5
1501,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.329507619,0.222035259,0.042422861,0.261649489,0.144384742,661,99,646,19,0.447354891,0.419149106,0.411960364,0.622023804,3
1502,P,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.439483762,0.124330662,0.0532028,0.335589319,0.047393478,7,0,7,0,0.520747613,0.473574917,0.40653093,0.534327693,3
1503,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.029015364,0.662984312,0.078912348,0.188950762,0.040137254,182,77,173,2,0.633389568,0.671830838,0.547157862,0.362971899,3
1504,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.406041682,0.091615967,0.077465102,0.411944747,0.012932535,322,22,312,12,0.486419403,0.557999371,0.465980222,0.488385763,3
1505,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.269245505,0.322461545,0.124365129,0.215152562,0.068775252,69,0,68,1,0.554800728,0.516442547,0.46058521,0.506829158,3
1506,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.784867167,0.007610666,0.009134648,0.183389097,0.014998541,93,11,87,2,0.579529995,0.558403948,0.445067666,0.44272837,3
1507,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.759017825,0.070870146,0.028358391,0.122313634,0.019440046,494,77,470,12,0.471187364,0.594165863,0.359457558,0.5510563,3
1508,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.090988465,0.446228564,0.192025766,0.190701336,0.080055885,166,0,161,13,0.544056434,0.527273479,0.482386247,0.521414824,3
1509,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.138130695,0.090258718,0.494806886,0.236300349,0.040503368,119,22,116,0,0.589381472,0.430905406,0.641463449,0.541647529,3
1510,NEU,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.435575902,0.14951399,0.054080073,0.330379903,0.030450083,354,88,342,2,0.508950275,0.486715209,0.503700178,0.510237189,3
1511,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.672719717,0.084287561,0.064281106,0.155223459,0.023488108,153,22,146,8,0.509359985,0.543121844,0.462835388,0.492847711,3
1512,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.198755145,0.251831979,0.132175878,0.364099503,0.053137533,83,33,78,0,0.477291985,0.572921688,0.357612656,0.527927623,3
1513,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.275026381,0.105292901,0.078018323,0.491465271,0.050197117,121,0,119,1,0.494212413,0.604573253,0.412135668,0.5090281,3
1514,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.309255272,0.052458536,0.061251603,0.526019812,0.051014811,92,0,88,2,0.489545185,0.539102419,0.458891071,0.496473699,3
1515,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.070554912,0.439324111,0.041187048,0.262742639,0.186191291,55,11,53,1,0.563194514,0.508754092,0.517407933,0.479818072,3
1516,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.600669742,0.011135623,0.111674018,0.271523237,0.004997299,226,33,220,4,0.535544039,0.578244027,0.38750521,0.490487052,3
1517,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.380506396,0.156703919,0.090451479,0.288915038,0.083423145,98,33,93,2,0.540947255,0.508473401,0.493403139,0.495787311,3
1518,NEU,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.344040453,0.139520407,0.077379465,0.350767732,0.088291965,92,0,89,1,0.489126175,0.499213898,0.359189575,0.545465107,3
1519,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.701209545,0.060467139,0.053929321,0.141415715,0.042978253,264,44,257,6,0.387185098,0.59745839,0.402332719,0.515032713,3
1520,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.570896626,0.118679285,0.055571709,0.217709571,0.03714285,131,0,130,4,0.556788126,0.496171163,0.377396253,0.53957131,3
1521,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.170638293,0.235792667,0.183941573,0.366239965,0.04338751,186,33,182,6,0.575802653,0.678225568,0.360798481,0.526453576,3
1522,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.203256994,0.11708007,0.045777991,0.573698401,0.060186561,367,0,360,8,0.567119152,0.492980907,0.500748079,0.486958847,3
1523,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.164128721,0.490364671,0.078061461,0.223996103,0.043449037,119,11,117,3,0.519672171,0.54532158,0.403704759,0.525806633,3
1524,P,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.301300526,0.170913443,0.083790682,0.418208003,0.025787387,135,66,126,3,0.528947133,0.464263616,0.375953932,0.514666963,3
1525,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.577938557,0.06336268,0.15549849,0.176367655,0.026832646,81,33,77,2,0.471427073,0.512824696,0.373216641,0.526685006,3
1526,P+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.329502106,0.159171745,0.246110827,0.211032629,0.054182678,356,66,326,22,0.509241793,0.48685425,0.426273279,0.494487818,3
1527,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.56611228,0.07423979,0.062322281,0.252869129,0.044456493,361,66,344,3,0.527660221,0.536254898,0.521876921,0.503682615,3
1528,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.058787081,0.199164152,0.019421648,0.315122187,0.407504916,324,77,308,6,0.587435588,0.516145531,0.59528713,0.50825394,3
1529,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.304916382,0.059300214,0.042830363,0.178677857,0.414275199,317,22,309,10,0.461908707,0.60880413,0.454962454,0.496776578,3
1530,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.512239516,0.051465709,0.117397174,0.29370141,0.025196211,77,0,76,2,0.470282612,0.560832427,0.375657294,0.517458617,3
1531,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.216973931,0.183826596,0.114096403,0.406615883,0.078487173,148,44,143,6,0.469813013,0.490315991,0.387766464,0.526503774,3
1532,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.392990649,0.115493983,0.11562629,0.354587525,0.021301586,1870,44,1480,28,0.529242213,0.573395301,0.457687892,0.437491512,3
1533,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.242313415,0.256821096,0.112435602,0.305604875,0.08282499,299,66,289,10,0.499872506,0.470119543,0.411826671,0.547951058,3
1534,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.55561316,0.047474708,0.111221611,0.271229297,0.014461262,10,0,10,0,0.481723327,0.587488057,0.352066193,0.477150444,3
1535,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.177336827,0.284352809,0.035150807,0.430649668,0.072509885,190,11,185,9,0.693127703,0.339674318,0.661966529,0.566558257,3
1536,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.079628699,0.595407605,0.037409924,0.190981582,0.096572176,205,22,202,4,0.506395801,0.488710878,0.482527032,0.527890059,3
1537,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.310986131,0.083708309,0.035151981,0.500790894,0.069362722,1031,198,998,9,0.568278786,0.564305055,0.464812148,0.477146505,3
1538,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.27096647,0.229389042,0.126209974,0.319378674,0.054055803,373,11,371,3,0.510224879,0.545355103,0.406161083,0.513034603,3
1539,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.171260625,0.090369917,0.060715873,0.648551822,0.029101755,749,0,739,8,0.492049438,0.490560662,0.414748861,0.521929966,3
1540,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.112419531,0.522836566,0.073681042,0.195186913,0.095875978,41,11,39,1,0.58442412,0.560007006,0.431784238,0.498457077,3
1541,NEU,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.295471132,0.083051346,0.075680092,0.462640584,0.083156861,80,0,75,4,0.511840114,0.544053852,0.450782481,0.434630552,3
1542,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.572289109,0.049605355,0.037446667,0.248875514,0.091783352,58,0,56,2,0.441317502,0.572819101,0.361718981,0.582642736,3
1543,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.212863281,0.2787956,0.080700368,0.333006054,0.094634682,71,11,68,0,0.579308204,0.529630864,0.4181016,0.521480577,3
1544,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.36041379,0.128985286,0.059964553,0.422755033,0.027881369,92,55,84,1,0.535622199,0.541167187,0.479350367,0.50614052,3
1545,P,AGREEMENT,SUBJECTIVE,88,IRONIC,0.268517196,0.026425572,0.061178207,0.377429426,0.266449571,98,33,94,4,0.495372618,0.488434948,0.522194973,0.492931662,3
1546,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.224251807,0.447900265,0.032085303,0.23299405,0.062768616,62,0,61,2,0.482092191,0.508970626,0.452759914,0.515808112,3
1547,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.032882869,0.639284968,0.058425374,0.104372472,0.165034354,54,0,52,1,0.485176426,0.57242921,0.450729554,0.554567379,3
1548,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.156327188,0.153958768,0.348219931,0.313100427,0.028393654,65,33,61,2,0.612350472,0.484245315,0.487428502,0.494484064,3
1549,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.358506203,0.124385148,0.064518109,0.297813952,0.154776528,134,0,128,15,0.461886646,0.526326901,0.450145097,0.477914486,3
1550,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.51728636,0.072458178,0.101919867,0.26902616,0.039309505,65,0,64,1,0.439072766,0.420037914,0.339754572,0.584276122,3
1551,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.648482025,0.093276888,0.041407682,0.207488239,0.009345171,237,22,233,13,0.397708059,0.498016801,0.355478204,0.534353274,3
1552,P,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.19058606,0.162371784,0.064909935,0.554313481,0.027818747,92,0,91,3,0.493335291,0.499958686,0.479741356,0.518097199,3
1553,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.055502698,0.519677401,0.258906722,0.096088387,0.069824822,114,0,112,10,0.539886086,0.523480306,0.440791727,0.449495655,3
1554,NEU,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.242082566,0.143693164,0.191208288,0.389470994,0.033544973,43,0,41,1,0.521134728,0.485440354,0.462318299,0.497285514,3
1555,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.173092037,0.236878127,0.083216444,0.360249102,0.146564305,33,0,32,1,0.572832233,0.43191942,0.494116941,0.483225822,3
1556,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.149776414,0.288927913,0.047750674,0.235281274,0.278263777,141,22,137,6,0.614779594,0.507306273,0.473588958,0.466899988,3
1557,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.41866672,0.110773936,0.239518732,0.186744809,0.044295777,138,0,134,4,0.356623646,0.449024821,0.407077298,0.593384107,3
1558,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.091561727,0.543110609,0.139322296,0.1460765,0.07992886,80,44,75,3,0.591765724,0.573458414,0.530934041,0.474760204,3
1559,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.446749389,0.141173795,0.065859765,0.310286134,0.035930894,393,44,379,2,0.554773514,0.537021547,0.468401616,0.48527788,3
1560,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.699992299,0.047381107,0.030357797,0.182008803,0.040259998,146,44,141,3,0.525307571,0.585513281,0.418804975,0.527094382,3
1561,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.626148224,0.047711603,0.112153575,0.187181011,0.0268056,109,0,107,5,0.485013997,0.495974757,0.354691466,0.521746833,3
1562,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.795720816,0.019792102,0.013187117,0.161672249,0.009627691,243,33,235,5,0.594199697,0.474331456,0.367603322,0.520474759,3
1563,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.609729707,0.078408636,0.075454362,0.214963645,0.021443632,119,0,117,4,0.414608855,0.553302189,0.378698879,0.51992524,3
1564,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.258943975,0.206704795,0.048861213,0.277351797,0.208138198,122,0,121,1,0.545920969,0.50331948,0.500527953,0.561386276,3
1565,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.344982207,0.041439492,0.127990991,0.315902233,0.169685096,56,0,55,1,0.503294432,0.460528618,0.391675323,0.546650828,3
1566,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.457783967,0.0450099,0.047424592,0.310454428,0.139327094,130,55,124,3,0.490632464,0.532545594,0.438033475,0.491369224,3
1567,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.363074481,0.055129115,0.050896689,0.505253613,0.025646137,73,0,72,2,0.466082686,0.487385446,0.390311565,0.526415006,3
1568,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.237894565,0.292188555,0.163763657,0.253261536,0.052891672,103,0,102,4,0.618306611,0.50546163,0.457838399,0.500603053,3
1569,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.375103772,0.101567104,0.103564009,0.369462609,0.050302498,128,11,124,2,0.583361664,0.484679359,0.553073351,0.482526028,3
